,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS08580,uridine kinase,1717815,-,Nucleotide transport and metabolism,udK,"greA,udK,yegQ,yrrN,yrrM",1718439.0,
USA300HOU_RS08585,protease,1718438,-,"Post-translational modification, protein turnover, and chaperones",yegQ,"greA,udK,yegQ,yrrN,yrrM",1719707.0,
USA300HOU_RS08590,peptidase U32,1719718,-,"Post-translational modification, protein turnover, and chaperones",yrrN,"greA,udK,yegQ,yrrN,yrrM",1720642.0,
USA300HOU_RS08595,O-methyltransferase,1720644,-,Function unknown,yrrM,"greA,udK,yegQ,yrrN,yrrM",1721283.0,
USA300HOU_RS08600,hypothetical protein,1721567,-,Function unknown,USA300HOU_RS08600,"ruvX,yrzL,alaS",1721876.0,
USA300HOU_RS08605,Holliday junction resolvase RuvX,1721890,-,"Replication, recombination and repair",ruvX,"ruvX,yrzL,alaS",1722319.0,
USA300HOU_RS08610,hypothetical protein,1722322,-,Function unknown,yrzL,"ruvX,yrzL,alaS",1722583.0,WalR
USA300HOU_RS08615,alanine--tRNA ligase,1722645,-,"Translation, ribosomal structure and biogenesis",alaS,"ruvX,yrzL,alaS",1725276.0,T-box(Ala)
USA300HOU_RS08620,hypothetical protein,1725618,-,"Replication, recombination and repair",recD,recD,1728096.0,
USA300HOU_RS08625,hypothetical protein,1728097,-,Function unknown,USA300HOU_RS08625,recD,1728766.0,
USA300HOU_RS08630,tRNA 2-thiouridine(34) synthase MnmA,1729227,-,"Translation, ribosomal structure and biogenesis",mnmA,"mnmA,iscS",1730346.0,
USA300HOU_RS08635,cysteine desulfurase,1730346,-,Amino acid transport and metabolism,iscS,"mnmA,iscS",1731489.0,
USA300HOU_RS08640,luciferase family oxidoreductase,1731800,+,Energy production and conversion,yvbT,yvbT,1732814.0,
USA300HOU_RS08645,hypothetical protein,1733050,-,No COG category,USA300HOU_RS08645,,1733197.0,
USA300HOU_RS08650,CsbD family protein,1733236,-,Function unknown,USA300HOU_RS08650,,1733419.0,
USA300HOU_RS08655,Rrf2 family transcriptional regulator,1733518,-,Transcription,cymR,,1733941.0,
USA300HOU_RS08660,recombinase RarA,1734025,+,"Replication, recombination and repair",rarA,,1735300.0,
USA300HOU_RS08665,tRNA threonylcarbamoyladenosine dehydratase,1735460,-,Coenzyme transport and metabolism,ygdL,ygdL,1736234.0,
USA300HOU_RS08670,hypothetical protein,1736233,-,No COG category,USA300HOU_RS08670,ygdL,1736362.0,
USA300HOU_RS08675,aspartate--tRNA ligase,1736694,-,"Translation, ribosomal structure and biogenesis",aspS,"aspS,hisS",1738461.0,T-box(Asn)
USA300HOU_RS08680,histidine--tRNA ligase,1738476,-,"Translation, ribosomal structure and biogenesis",hisS,"aspS,hisS",1739739.0,T-box(Asn)
USA300HOU_RS08685,cell wall amidase,1740199,-,Cell wall/membrane/envelope biogenesis,lytH,"lytH,dtD,relA",1741075.0,
USA300HOU_RS08690,D-tyrosyl-tRNA(Tyr) deacylase,1741071,-,"Translation, ribosomal structure and biogenesis",dtD,"lytH,dtD,relA",1741524.0,
USA300HOU_RS08695,GTP pyrophosphokinase,1741535,-,No COG category,relA,"lytH,dtD,relA",1743725.0,
USA300HOU_RS08700,adenine phosphoribosyltransferase,1744152,-,Nucleotide transport and metabolism,apT,"apT,recJ",1744671.0,
USA300HOU_RS08705,single-stranded-DNA-specific exonuclease RecJ,1744692,-,"Replication, recombination and repair",recJ,"apT,recJ",1746966.0,
USA300HOU_RS08710,protein translocase subunit SecDF,1747168,-," Intracellular trafficking, secretion, and vesicular transport",secD,secD,1749448.0,WalR
USA300HOU_RS08715,preprotein translocase subunit YajC,1749722,-," Intracellular trafficking, secretion, and vesicular transport",yajC,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1749983.0,
USA300HOU_RS08720,tRNA guanosine(34) transglycosylase Tgt,1750001,-,"Translation, ribosomal structure and biogenesis",tgT,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1751141.0,
USA300HOU_RS08725,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,1751163,-,"Translation, ribosomal structure and biogenesis",queA,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1752189.0,
USA300HOU_RS08730,Holliday junction branch migration DNA helicase RuvB,1752190,-,"Replication, recombination and repair",ruvB,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1753195.0,
USA300HOU_RS08735,Holliday junction branch migration protein RuvA,1753226,-,"Replication, recombination and repair",ruvA,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1753829.0,
USA300HOU_RS08740,hypothetical protein,1753842,-,Amino acid transport and metabolism,pheB,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1754298.0,
USA300HOU_RS08745,GTPase ObgE,1754310,-,Function unknown,obG,"yajC,tgT,queA,ruvB,ruvA,pheB,obG",1755603.0,
USA300HOU_RS08750,50S ribosomal protein L27,1755957,-,"Translation, ribosomal structure and biogenesis",rpmA,"rpmA,rplU",1756242.0,
USA300HOU_RS08755,hypothetical protein,1756253,-,"Translation, ribosomal structure and biogenesis",USA300HOU_RS08755,"rpmA,rplU",1756574.0,
USA300HOU_RS08760,50S ribosomal protein L21,1756579,-,"Translation, ribosomal structure and biogenesis",rplU,"rpmA,rplU",1756888.0,
USA300HOU_RS08765,rod shape-determining protein MreD,1757054,-,Cell wall/membrane/envelope biogenesis,mreD,"mreD,mreC",1757585.0,
USA300HOU_RS08770,rod shape-determining protein MreC,1757584,-,Cell wall/membrane/envelope biogenesis,mreC,"mreD,mreC",1758427.0,
USA300HOU_RS08775,hypothetical protein,1758626,-,No COG category,USA300HOU_RS08775,,1758746.0,WalR
USA300HOU_RS08780,DUF4930 domain-containing protein,1758819,-,No COG category,USA300HOU_RS08780,,1759293.0,"VraR,VraS2,WalR"
USA300HOU_RS08785,hypothetical protein,1759766,-,No COG category,USA300HOU_RS08785,,1760051.0,
USA300HOU_RS08790,hypothetical protein,1760118,-,"Replication, recombination and repair",radC,radC,1760790.0,
USA300HOU_RS08795,prepilin peptidase,1760801,-,No COG category,comC,comC,1761509.0,
USA300HOU_RS08805,bifunctional folylpolyglutamate synthase/dihydrofolate synthase,1761778,-,Coenzyme transport and metabolism,folC,"folC,valS",1763050.0,
USA300HOU_RS08810,valine--tRNA ligase,1763062,-,"Translation, ribosomal structure and biogenesis",valS,"folC,valS",1765693.0,T-box(Val)
USA300HOU_RS08815,DNA-3-methyladenine glycosylase I,1766095,+,"Replication, recombination and repair",taG,taG,1766656.0,
USA300HOU_RS08820,aminopeptidase,1766878,-,Function unknown,abrB,abrB,1767952.0,
USA300HOU_RS08830,"glutamate-1-semialdehyde 2,1-aminomutase",1768147,-,Coenzyme transport and metabolism,hemL,"hemL,hemB,hemD,hemC,hemX,hemA",1769434.0,
USA300HOU_RS08835,delta-aminolevulinic acid dehydratase,1769481,-,Coenzyme transport and metabolism,hemB,"hemL,hemB,hemD,hemC,hemX,hemA",1770456.0,
USA300HOU_RS08840,uroporphyrinogen III methyltransferase,1770458,-,Coenzyme transport and metabolism,hemD,"hemL,hemB,hemD,hemC,hemX,hemA",1771127.0,
USA300HOU_RS08845,hydroxymethylbilane synthase,1771148,-,Coenzyme transport and metabolism,hemC,"hemL,hemB,hemD,hemC,hemX,hemA",1772075.0,
USA300HOU_RS08850,cytochrome c assembly protein,1772116,-,"Post-translational modification, protein turnover, and chaperones",hemX,"hemL,hemB,hemD,hemC,hemX,hemA",1772932.0,
USA300HOU_RS08855,glutamyl-tRNA reductase,1772953,-,Coenzyme transport and metabolism,hemA,"hemL,hemB,hemD,hemC,hemX,hemA",1774300.0,
USA300HOU_RS08860,GTP-binding protein,1774516,-,Function unknown,engB,engB,1775107.0,
USA300HOU_RS08865,ATP-dependent Clp protease ATP-binding subunit ClpX,1775260,-,"Post-translational modification, protein turnover, and chaperones",clpX,clpX,1776523.0,
USA300HOU_RS08870,trigger factor,1776673,-,"Post-translational modification, protein turnover, and chaperones",tiG,tiG,1777975.0,
USA300HOU_RS08880,hypothetical protein,1778137,-,No COG category,USA300HOU_RS08880,,1779067.0,
USA300HOU_RS08885,DNA mismatch repair protein MutT,1779085,-,Function unknown,USA300HOU_RS08885,,1779694.0,
USA300HOU_RS08895,50S ribosomal protein L20,1779835,-,"Translation, ribosomal structure and biogenesis",rplT,,1780192.0,L20_leader
USA300HOU_RS08900,50S ribosomal protein L35,1780238,-,"Translation, ribosomal structure and biogenesis",rpmI,,1780439.0,L20_leader
USA300HOU_RS08905,translation initiation factor IF-3,1780467,-,"Translation, ribosomal structure and biogenesis",infC,,1780995.0,L20_leader
USA300HOU_RS08910,gamma-aminobutyrate permease,1781223,-,Amino acid transport and metabolism,lysP,lysP,1782717.0,Lysine
USA300HOU_RS08915,threonine--tRNA ligase,1783142,-,"Translation, ribosomal structure and biogenesis",thrS,thrS,1785080.0,T-box(Thr)
USA300HOU_RS08920,hypothetical protein,1785277,-,No COG category,USA300HOU_RS08920,,1785400.0,
USA300HOU_RS08925,primosomal protein DnaI,1785492,-,"Replication, recombination and repair",dnaI,"dnaI,dnaB,nrdR",1786413.0,
USA300HOU_RS08930,helicase DnaB,1786412,-,"Replication, recombination and repair",dnaB,"dnaI,dnaB,nrdR",1787813.0,
USA300HOU_RS08935,NrdR family transcriptional regulator,1787813,-,Transcription,nrdR,"dnaI,dnaB,nrdR",1788284.0,
USA300HOU_RS08940,aldehyde dehydrogenase,1788493,-,Carbohydrate transport and metabolism,gapB,gapB,1789519.0,
USA300HOU_RS08945,dephospho-CoA kinase,1789688,-,Coenzyme transport and metabolism,coaE,"coaE,mutM,polA",1790312.0,
USA300HOU_RS08950,DNA-formamidopyrimidine glycosylase,1790327,-,"Replication, recombination and repair",mutM,"coaE,mutM,polA",1791200.0,
USA300HOU_RS08955,DNA polymerase I,1791215,-,"Replication, recombination and repair",polA,"coaE,mutM,polA",1793846.0,
USA300HOU_RS08960,hypothetical protein,1794139,-,No COG category,USA300HOU_RS08960,,1795627.0,
USA300HOU_RS08965,sensor histidine kinase,1796125,-,Signal transduction mechanisms,phoR,"phoR,phoP",1797787.0,
USA300HOU_RS08970,DNA-binding response regulator,1797786,-,Signal transduction mechanisms,phoP,"phoR,phoP",1798491.0,
USA300HOU_RS08975,hypothetical protein,1798442,+,No COG category,USA300HOU_RS08975,,1798661.0,
USA300HOU_RS08980,isocitrate dehydrogenase (NADP(+)),1798880,-,Energy production and conversion,icD,"icD,citZ",1800149.0,CcpA
USA300HOU_RS08985,citrate synthase,1800197,-,Energy production and conversion,citZ,"icD,citZ",1801319.0,CcpA
USA300HOU_RS08990,alanine glycine permease,1801666,+,Amino acid transport and metabolism,aapA,aapA,1803028.0,
USA300HOU_RS09005,pyruvate kinase,1805352,-,Carbohydrate transport and metabolism,pyK,"pyK,pfkA",1807110.0,CcpA
USA300HOU_RS09010,ATP-dependent 6-phosphofructokinase,1807131,-,Carbohydrate transport and metabolism,pfkA,"pyK,pfkA",1808100.0,CcpA
USA300HOU_RS09015,acetyl-CoA carboxylase carboxyl transferase subunit alpha,1808368,-,Lipid transport and metabolism,accA,"accA,accD",1809313.0,
USA300HOU_RS09020,acetyl-CoA carboxylase carboxyl transferase subunit beta,1809312,-,Lipid transport and metabolism,accD,"accA,accD",1810170.0,
USA300HOU_RS09025,NAD-dependent malic enzyme 4,1810364,-,Energy production and conversion,maeB,maeB,1811594.0,
USA300HOU_RS09030,DNA polymerase III subunit alpha,1812043,-,"Replication, recombination and repair",dnaE,"dnaE,nrnA",1815241.0,
USA300HOU_RS09035,oligoribonuclease,1815261,-,Function unknown,nrnA,"dnaE,nrnA",1816203.0,
USA300HOU_RS09040,hypothetical protein,1816463,-,Transcription,ytoI,ytoI,1817762.0,
USA300HOU_RS09045,universal stress protein UspA,1817966,+,Signal transduction mechanisms,ba_0654,ba_0654,1818380.0,
USA300HOU_RS09050,metal-dependent hydrolase,1818684,-,Function unknown,ytkL,ytkL,1819374.0,WalR
USA300HOU_RS09055,dipeptidase,1819548,+,Amino acid transport and metabolism,pepQ,pepQ,1820604.0,
USA300HOU_RS09065,alanine dehydrogenase,1820919,-,Amino acid transport and metabolism,alD,alD,1822038.0,"CcpA,GraS"
USA300HOU_RS09070,universal stress protein UspA,1822178,+,Signal transduction mechanisms,usp1,usp1,1822679.0,GraS
USA300HOU_RS09075,acetate kinase,1822924,-,Energy production and conversion,ackA,ackA,1824127.0,
USA300HOU_RS09080,adenine methyltransferase,1824214,-,"Replication, recombination and repair",ytxK,ytxK,1825162.0,
USA300HOU_RS09085,2-Cys peroxiredoxin,1825284,-,"Post-translational modification, protein turnover, and chaperones",tpX,"tpX,thiI,iscS",1825779.0,
USA300HOU_RS09090,membrane protein,1825876,-,Function unknown,USA300HOU_RS09090,"tpX,thiI,iscS",1826647.0,
USA300HOU_RS09095,tRNA 4-thiouridine(8) synthase ThiI,1826690,-,Coenzyme transport and metabolism,thiI,"tpX,thiI,iscS",1827914.0,
USA300HOU_RS09100,aminotransferase,1827913,-,Amino acid transport and metabolism,iscS,"tpX,thiI,iscS",1829062.0,
USA300HOU_RS09110,septation ring formation regulator EzrA,1829424,-,"Cell cycle control, cell division, chromosome partitioning",ezrA,ezrA,1831119.0,
USA300HOU_RS09115,hypothetical protein,1831255,+,Signal transduction mechanisms,ytsP,ytsP,1831720.0,
USA300HOU_RS09120,30S ribosomal protein S4,1831963,+,"Translation, ribosomal structure and biogenesis",rpsD,rpsD,1832566.0,
USA300HOU_RS09125,hypothetical protein,1832638,+,No COG category,USA300HOU_RS09125,,1832893.0,
USA300HOU_RS09130,glycerophosphoryl diester phosphodiesterase,1832781,-,Energy production and conversion,glpQ,glpQ,1833525.0,
USA300HOU_RS09135,peroxiredoxin,1833604,+,"Post-translational modification, protein turnover, and chaperones",ymaD,ymaD,1834051.0,
USA300HOU_RS09140,aminotransferase class V,1834164,+,Amino acid transport and metabolism,sgaA,"sgaA,serA",1835325.0,CodY
USA300HOU_RS09145,D-3-phosphoglycerate dehydrogenase,1835311,+,Amino acid transport and metabolism,serA,"sgaA,serA",1836916.0,CodY
USA300HOU_RS09155,haloacid dehalogenase,1837065,-,Function unknown,USA300HOU_RS09155,,1838196.0,
USA300HOU_RS09160,PTS glucose transporter subunit IIBC,1838302,-,Carbohydrate transport and metabolism,nagE,nagE,1839769.0,
USA300HOU_RS09165,1-acyl-sn-glycerol-3-phosphate acyltransferase,1839896,-,Lipid transport and metabolism,plsC,,1840514.0,VraS2
USA300HOU_RS09170,serine protease,1840685,+,"Post-translational modification, protein turnover, and chaperones",USA300HOU_RS09170,,1841960.0,VraS2
USA300HOU_RS09175,tyrosine--tRNA ligase,1842053,-,"Translation, ribosomal structure and biogenesis",tyrS,tyrS,1843316.0,T-box(Tyr)
USA300HOU_RS09180,transglycosylase,1843697,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS09180,,1844603.0,
USA300HOU_RS09190,iron-regulated surface determinant protein H,1844805,-,No COG category,USA300HOU_RS09190,,1847493.0,Fur
USA300HOU_RS09195,formate--tetrahydrofolate ligase,1847788,-,Nucleotide transport and metabolism,fhS,fhS,1849456.0,CcpA
USA300HOU_RS09200,acetate--CoA ligase,1849895,-,Lipid transport and metabolism,acsA,acsA,1851602.0,"CodY,CcpA"
USA300HOU_RS09205,hypothetical protein,1851770,+,Function unknown,acuA,"acuA,acuC",1852403.0,"CodY,CcpA"
USA300HOU_RS09210,acetoin utilization protein AcuC,1852427,+,No COG category,acuC,"acuA,acuC",1853597.0,"CodY,CcpA"
USA300HOU_RS09215,catabolite control protein A,1853694,-,Transcription,ccpA,ccpA,1854684.0,CcpA
USA300HOU_RS09225,bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase,1855223,-,Amino acid transport and metabolism,aroA,aroA,1856315.0,
USA300HOU_RS09235,hypothetical protein,1857014,-,No COG category,USA300HOU_RS09235,,1858373.0,
USA300HOU_RS09240,DUF948 domain containing protein,1858446,-,Function unknown,ytxG,ytxG,1858938.0,SigB
USA300HOU_RS09245,UDP-N-acetylmuramate--L-alanine ligase,1859011,-,Cell wall/membrane/envelope biogenesis,murC,"murC,sftA,ytpR",1860325.0,
USA300HOU_RS09250,DNA translocase FtsK,1860348,-,"Cell cycle control, cell division, chromosome partitioning",sftA,"murC,sftA,ytpR",1864173.0,
USA300HOU_RS09255,tRNA-binding protein,1864193,-,"Translation, ribosomal structure and biogenesis",ytpR,"murC,sftA,ytpR",1864790.0,
USA300HOU_RS09260,DUF1444 domain-containing protein,1864818,-,Function unknown,USA300HOU_RS09260,"murC,sftA,ytpR",1865676.0,
USA300HOU_RS09265,thiol reductase thioredoxin,1865775,-,"Post-translational modification, protein turnover, and chaperones",trxa2,trxa2,1866087.0,
USA300HOU_RS09270,glutamyl aminopeptidase,1866151,-,Amino acid transport and metabolism,pepA,pepA,1867228.0,
USA300HOU_RS09275,peptidase,1867314,+,Function unknown,ytzB,ytzB,1867626.0,
USA300HOU_RS09280,MBL fold metallo-hydrolase,1867750,-,Function unknown,ytnP,ytnP,1868593.0,
USA300HOU_RS09285,tRNA (guanosine(46)-N7)-methyltransferase TrmB,1869062,-,Function unknown,trmB,"trmB,orf242",1869707.0,
USA300HOU_RS09290,phosphotransferase,1869721,-,Cell wall/membrane/envelope biogenesis,orf242,"trmB,orf242",1870513.0,
USA300HOU_RS09295,D-alanine aminotransferase,1871062,-,Amino acid transport and metabolism,daT,"daT,pepV",1871911.0,
USA300HOU_RS09300,dipeptidase PepV,1871914,-,Amino acid transport and metabolism,pepV,"daT,pepV",1873324.0,
USA300HOU_RS09305,hypothetical protein,1874073,-,No COG category,USA300HOU_RS09305,rsuA,1874496.0,
USA300HOU_RS09310,16S rRNA pseudouridine(516) synthase,1874512,-,"Translation, ribosomal structure and biogenesis",rsuA,rsuA,1875208.0,
USA300HOU_RS09315,polysaccharide biosynthesis protein,1875204,-,Cell wall/membrane/envelope biogenesis,USA300HOU_RS09315,rsuA,1876866.0,
USA300HOU_RS09320,NAD(FAD)-utilizing dehydrogenase,1877272,+,Function unknown,ytfP,ytfP,1878541.0,
USA300HOU_RS09325,peptidase,1878657,-,Function unknown,USA300HOU_RS09325,,1885218.0,
USA300HOU_RS09330,rhodanese-like domain-containing protein,1885543,-,Inorganic ion transport and metabolism,yrkF,"yrkF,leuS",1885855.0,
USA300HOU_RS09335,leucine--tRNA ligase,1885876,-,"Translation, ribosomal structure and biogenesis",leuS,"yrkF,leuS",1888291.0,T-box(Leu)
USA300HOU_RS09340,MFS transporter,1888581,-,Carbohydrate transport and metabolism,yttB,yttB,1889763.0,
USA300HOU_RS09345,TIGR01212 family radical SAM protein,1889872,+,Function unknown,ytqA,"ytqA,ytqB",1890826.0,
USA300HOU_RS09350,rRNA methyltransferase,1890822,+,"Secondary metabolites biosynthesis, transport, and catabolism",ytqB,"ytqA,ytqB",1891386.0,
USA300HOU_RS09355,MarR family transcriptional regulator,1891505,-,Transcription,roT,roT,1891907.0,
USA300HOU_RS09365,IS5/IS1182 family transposase,1892468,-,No COG category,USA300HOU_RS09365,,1893139.0,
USA300HOU_RS09370,lysophospholipase,1893485,-,Lipid transport and metabolism,USA300HOU_RS09370,,1894313.0,
USA300HOU_RS09380,proline dehydrogenase,1894546,+,Amino acid transport and metabolism,putA,putA,1895548.0,CcpA
USA300HOU_RS09385,"6,7-dimethyl-8-ribityllumazine synthase",1895669,-,Coenzyme transport and metabolism,ribH,"ribH,ribbA,ribE,ribD",1896134.0,FMN
USA300HOU_RS09390,riboflavin biosynthesis protein RibBA,1896146,-,Coenzyme transport and metabolism,ribbA,"ribH,ribbA,ribE,ribD",1897328.0,FMN
USA300HOU_RS09395,riboflavin synthase,1897338,-,Coenzyme transport and metabolism,ribE,"ribH,ribbA,ribE,ribD",1897971.0,FMN
USA300HOU_RS09400,riboflavin biosynthesis protein RibD,1897977,-,Coenzyme transport and metabolism,ribD,"ribH,ribbA,ribE,ribD",1899009.0,FMN
USA300HOU_RS09405,pyridine nucleotide-disulfide oxidoreductase,1899501,-,Function unknown,USA300HOU_RS09405,,1901004.0,
USA300HOU_RS09410,transcriptional regulator,1901526,+,Transcription,arsR,,1901841.0,ArsR
USA300HOU_RS09415,arsenical efflux pump membrane protein ArsB,1901840,+,Inorganic ion transport and metabolism,arsB,"arsB,arsC",1903133.0,ArsR
USA300HOU_RS09420,protein ArsC,1903150,+,Signal transduction mechanisms,arsC,"arsB,arsC",1903546.0,
USA300HOU_RS09425,autolysin,1903840,-,Carbohydrate transport and metabolism,gaD,gaD,1904695.0,WalR
USA300HOU_RS09430,hypothetical protein,1904970,-,No COG category,USA300HOU_RS09430,,1905195.0,
USA300HOU_RS09435,RNA polymerase sigma factor SigS,1905393,+,Transcription,sigS,sigS,1905864.0,
USA300HOU_RS09440,competence protein ComK,1905976,+,Transcription,sigS,sigS,1906420.0,
USA300HOU_RS09445,hypothetical protein,1906406,-,No COG category,USA300HOU_RS09445,,1906850.0,
USA300HOU_RS09450,CPBP family intramembrane metalloprotease,1907145,+,Function unknown,USA300HOU_RS09450,,1907781.0,
USA300HOU_RS09455,transaldolase,1908220,-,Carbohydrate transport and metabolism,taL,taL,1908934.0,
USA300HOU_RS09460,hypothetical protein,1909193,+,No COG category,USA300HOU_RS09460,,1909496.0,
USA300HOU_RS09465,camphor resistance protein CrcB,1909751,+,"Cell cycle control, cell division, chromosome partitioning",crcB,"crcB,crcb2",1910117.0,
USA300HOU_RS09470,camphor resistance protein CrcB,1910113,+,"Cell cycle control, cell division, chromosome partitioning",crcb2,"crcB,crcb2",1910467.0,
USA300HOU_RS09485,glyoxal reductase,1912549,-,Energy production and conversion,ytbE,ytbE,1913383.0,GraS
